COMPANY,PLAN,PREMIUM_CRORES,PREMIUM,NOP,LIVES_COVERED,MONTH,YEAR,DATE,ATS
IDBI FEDERAL LIFE,Individual Non-Single Premium,31.73,317253147.7,7371,0,NOV,2018,11/1/2018,43040
IDBI FEDERAL LIFE,Group Single Premium,10.09,100863188.1,1,1711,NOV,2018,11/1/2018,100863188
IDBI FEDERAL LIFE,Group Non-Single Premium,0.13,1326537.28,0,17706,NOV,2018,11/1/2018,NULL
IDBI FEDERAL LIFE,Group Yearly Renewable Premium,0,0,0,0,NOV,2018,11/1/2018,NULL
IDBI FEDERAL LIFE,Individual Single Premium,32.16,321603254,829,0,JAN,2019,1/1/2019,387941
IDBI FEDERAL LIFE,Individual Non-Single Premium,37.88,378751013.9,8357,0,JAN,2019,1/1/2019,45321
IDBI FEDERAL LIFE,Group Single Premium,18.53,185257376.8,0,2181,JAN,2019,1/1/2019,NULL
IDBI FEDERAL LIFE,Group Non-Single Premium,0.12,1232318.8,0,15893,JAN,2019,1/1/2019,NULL
IDBI FEDERAL LIFE,Group Yearly Renewable Premium,0,0,0,0,JAN,2019,1/1/2019,NULL
IDBI FEDERAL LIFE,Individual Single Premium,12.01,120114738,477,0,JUN,2018,6/1/2018,251812
IDBI FEDERAL LIFE,Individual Non-Single Premium,29.82,298237461.4,7233,0,JUN,2018,6/1/2018,41232
IDBI FEDERAL LIFE,Group Single Premium,6.05,60510070.32,0,1259,JUN,2018,6/1/2018,NULL
IDBI FEDERAL LIFE,Group Non-Single Premium,0.1,1030513.96,0,13585,JUN,2018,6/1/2018,NULL
IDBI FEDERAL LIFE,Group Yearly Renewable Premium,0,0,0,0,JUN,2018,6/1/2018,NULL
IDBI FEDERAL LIFE,Individual Single Premium,8.93,89290011,687,NULL,APR,2017,4/1/2017,129970
IDBI FEDERAL LIFE,Individual Non-Single Premium,27.29,272909652,7297,NULL,APR,2017,4/1/2017,37400
IDBI FEDERAL LIFE,Group Single Premium,4.23,42307899.71,1,317,APR,2017,4/1/2017,42307899
IDBI FEDERAL LIFE,Group Non-Single Premium,0.11,1126972.35,0,16259,APR,2017,4/1/2017,NULL
IDBI FEDERAL LIFE,Individual Single Premium,23.65,236493986,935,0,MAR,2019,3/1/2019,252934
IDBI FEDERAL LIFE,Individual Non-Single Premium,61.89,618896726.9,10522,0,MAR,2019,3/1/2019,58819
IDBI FEDERAL LIFE,Group Single Premium,26.67,266690618.7,2,3951,MAR,2019,3/1/2019,133345309
IDBI FEDERAL LIFE,Group Non-Single Premium,0.11,1082281.54,0,14655,MAR,2019,3/1/2019,NULL
IDBI FEDERAL LIFE,Group Yearly Renewable Premium,0,0,0,0,MAR,2019,3/1/2019,NULL
IDBI FEDERAL LIFE,Individual Single Premium,10.64,106423830.1,395,0,AUG,2019,8/1/2019,269427
IDBI FEDERAL LIFE,Individual Non-Single Premium,29.65,296455050.8,4495,0,AUG,2019,8/1/2019,65952
IDBI FEDERAL LIFE,Group Single Premium,12.34,123380498.9,0,2383,AUG,2019,8/1/2019,NULL
IDBI FEDERAL LIFE,Group Non-Single Premium,0.05,467175.88,0,8173,AUG,2019,8/1/2019,NULL
IDBI FEDERAL LIFE,Group Yearly Renewable Premium,0,0,0,0,AUG,2019,8/1/2019,NULL
IDBI FEDERAL LIFE,Individual Single Premium,10.31,103071138,336,0,NOV,2019,11/1/2019,306759
IDBI FEDERAL LIFE,Individual Non-Single Premium,23.19,231862319.9,3499,0,NOV,2019,11/1/2019,66265
IDBI FEDERAL LIFE,Group Single Premium,12.44,124440014.7,0,-2374,NOV,2019,11/1/2019,NULL
IDBI FEDERAL LIFE,Group Non-Single Premium,0,0,0,0,NOV,2019,11/1/2019,NULL
IDBI FEDERAL LIFE,Group Yearly Renewable Premium,0,0,0,0,NOV,2019,11/1/2019,NULL
IDBI FEDERAL LIFE,Individual Single Premium,15.26,152565479,579,0,OCT,2018,10/1/2018,263498
IDBI FEDERAL LIFE,Individual Non-Single Premium,30.9,308999421,7065,0,OCT,2018,10/1/2018,43736
IDBI FEDERAL LIFE,Group Single Premium,8.81,88071503.86,0,1486,OCT,2018,10/1/2018,NULL
IDBI FEDERAL LIFE,Group Non-Single Premium,0.13,1297024.07,0,17377,OCT,2018,10/1/2018,NULL
IDBI FEDERAL LIFE,Group Yearly Renewable Premium,0,0,0,0,OCT,2018,10/1/2018,NULL
IDBI FEDERAL LIFE,Individual Single Premium,28.35,283485143,1405,NULL,FEB,2017,2/1/2017,201768
IDBI FEDERAL LIFE,Individual Non-Single Premium,39.13,391286507.6,10794,NULL,FEB,2017,2/1/2017,36250
IDBI FEDERAL LIFE,Group Single Premium,7.32,73192004.13,1,8598,FEB,2017,2/1/2017,73192004
IDBI FEDERAL LIFE,Group Non-Single Premium,0.02,153518.7,0,97,FEB,2017,2/1/2017,NULL
IDBI FEDERAL LIFE,Individual Single Premium,29.33,293266203,1327,0,FEB,2018,2/1/2018,220999
IDBI FEDERAL LIFE,Individual Non-Single Premium,34.61,346102700.8,8388,0,FEB,2018,2/1/2018,41261
IDBI FEDERAL LIFE,Group Single Premium,6.49,64853539.08,1,1339,FEB,2018,2/1/2018,64853539
IDBI FEDERAL LIFE,Group Non-Single Premium,0.21,2062308.78,0,28731,FEB,2018,2/1/2018,NULL
IDBI FEDERAL LIFE,Group Yearly Renewable Premium,0,0,0,0,FEB,2018,2/1/2018,NULL
IDBI FEDERAL LIFE,Individual Single Premium,10.68,106751709.1,1407,NULL,FEB,2013,2/1/2013,75871
IDBI FEDERAL LIFE,Individual Non-Single Premium,24.45,244522981.7,9831,NULL,FEB,2013,2/1/2013,24872
IDBI FEDERAL LIFE,Group Single Premium,0,0,0,0,FEB,2013,2/1/2013,NULL
IDBI FEDERAL LIFE,Group Non-Single Premium,2.82,28203245.99,0,17060,FEB,2013,2/1/2013,NULL
IDBI FEDERAL LIFE,Individual Single Premium,11.73,117306342,674,NULL,NOV,2015,11/1/2015,174045
IDBI FEDERAL LIFE,Individual Non-Single Premium,18.66,186557695.4,5983,NULL,NOV,2015,11/1/2015,31181
IDBI FEDERAL LIFE,Group Single Premium,3.13,31275720.9,3,12463,NOV,2015,11/1/2015,10425240
IDBI FEDERAL LIFE,Group Non-Single Premium,0.29,2878782.91,0,27386,NOV,2015,11/1/2015,NULL
IDBI FEDERAL LIFE,Individual Single Premium,17.8,177980532,1393,NULL,NOV,2010,11/1/2010,127767
IDBI FEDERAL LIFE,Individual Non-Single Premium,13.95,139502354.5,6143,NULL,NOV,2010,11/1/2010,22709
IDBI FEDERAL LIFE,Group Single Premium,0,0,0,0,NOV,2010,11/1/2010,NULL
IDBI FEDERAL LIFE,Group Non-Single Premium,1.77,17743000,2,95857,NOV,2010,11/1/2010,8871500
IDBI FEDERAL LIFE,Individual Single Premium,15.09,150915392,847,NULL,DEC,2015,12/1/2015,178176
IDBI FEDERAL LIFE,Individual Non-Single Premium,36.68,366769241.1,10488,NULL,DEC,2015,12/1/2015,34970
IDBI FEDERAL LIFE,Group Single Premium,3.8,38041102.62,3,5482,DEC,2015,12/1/2015,12680367
IDBI FEDERAL LIFE,Group Non-Single Premium,0.48,4788008.52,0,55224,DEC,2015,12/1/2015,NULL
IDBI FEDERAL LIFE,Individual Non-Single Premium,40.1,401000355.3,9240,0,SEP,2017,9/1/2017,43398
IDBI FEDERAL LIFE,Group Single Premium,8.04,80437314.98,1,2561,SEP,2017,9/1/2017,80437314
IDBI FEDERAL LIFE,Group Non-Single Premium,0.16,1649777.56,0,24640,SEP,2017,9/1/2017,NULL
IDBI FEDERAL LIFE,Group Yearly Renewable Premium,0,0,0,0,SEP,2017,9/1/2017,NULL
IDBI FEDERAL LIFE,Individual Single Premium,9.75,97480503.7,519,NULL,APR,2016,4/1/2016,187823
IDBI FEDERAL LIFE,Individual Non-Single Premium,13.64,136369721.4,3513,NULL,APR,2016,4/1/2016,38818
IDBI FEDERAL LIFE,Group Single Premium,4.55,45516372.69,2,6768,APR,2016,4/1/2016,22758186
IDBI FEDERAL LIFE,Group Non-Single Premium,0.19,1910473.35,0,11912,APR,2016,4/1/2016,NULL
IDBI FEDERAL LIFE,Individual Single Premium,7.8,77953038.15,1278,NULL,JUL,2010,7/1/2010,60996
IDBI FEDERAL LIFE,Individual Non-Single Premium,24.24,242353293.6,8511,NULL,JUL,2010,7/1/2010,28475
IDBI FEDERAL LIFE,Group Single Premium,0,0,0,0,JUL,2010,7/1/2010,NULL
IDBI FEDERAL LIFE,Group Non-Single Premium,0.11,1122145.72,0,43132,JUL,2010,7/1/2010,NULL
IDBI FEDERAL LIFE,Individual Single Premium,5.48,54756568.12,677,NULL,JAN,2012,1/1/2012,80881
IDBI FEDERAL LIFE,Individual Non-Single Premium,13.89,138881596.5,5308,NULL,JAN,2012,1/1/2012,26164
IDBI FEDERAL LIFE,Group Single Premium,0,0,0,0,JAN,2012,1/1/2012,NULL
IDBI FEDERAL LIFE,Group Non-Single Premium,1.47,14672796.92,0,17560,JAN,2012,1/1/2012,NULL
IDBI FEDERAL LIFE,Individual Single Premium,10.05,100490583.7,1158,NULL,JAN,2013,1/1/2013,86779
IDBI FEDERAL LIFE,Individual Non-Single Premium,21.21,212058485.8,8680,NULL,JAN,2013,1/1/2013,24430
IDBI FEDERAL LIFE,Group Single Premium,0,0,0,0,JAN,2013,1/1/2013,NULL
IDBI FEDERAL LIFE,Group Non-Single Premium,2.68,26803740.52,2,14547,JAN,2013,1/1/2013,13401870
IDBI FEDERAL LIFE,Individual Single Premium,13.73,137315591.2,1389,NULL,OCT,2010,10/1/2010,98859
IDBI FEDERAL LIFE,Individual Non-Single Premium,15.97,159713706,7120,NULL,OCT,2010,10/1/2010,22431
IDBI FEDERAL LIFE,Group Single Premium,0,0,0,0,OCT,2010,10/1/2010,NULL
IDBI FEDERAL LIFE,Group Non-Single Premium,0.69,6913066.28,3,70061,OCT,2010,10/1/2010,2304355
IDBI FEDERAL LIFE,Individual Single Premium,10.12,101222211,1048,NULL,SEP,2013,9/1/2013,96586
IDBI FEDERAL LIFE,Individual Non-Single Premium,42.05,420509580.3,18005,NULL,SEP,2013,9/1/2013,23355
IDBI FEDERAL LIFE,Group Single Premium,0,0,0,0,SEP,2013,9/1/2013,NULL
IDBI FEDERAL LIFE,Group Non-Single Premium,0.08,773146.19,0,35818,SEP,2013,9/1/2013,NULL
IDBI FEDERAL LIFE,Individual Single Premium,10.62,106170896,537,NULL,AUG,2016,8/1/2016,197711
IDBI FEDERAL LIFE,Individual Non-Single Premium,25.94,259397252.2,7708,NULL,AUG,2016,8/1/2016,33652
IDBI FEDERAL LIFE,Group Single Premium,14,140023810.3,2,6553,AUG,2016,8/1/2016,70011905
IDBI FEDERAL LIFE,Group Non-Single Premium,0.43,4274797.6,0,42838,AUG,2016,8/1/2016,NULL
IDBI FEDERAL LIFE,Individual Single Premium,14.42,144212856.7,1971,NULL,JAN,2011,1/1/2011,73167
IDBI FEDERAL LIFE,Individual Non-Single Premium,13.69,136873649,5701,NULL,JAN,2011,1/1/2011,24008
IDBI FEDERAL LIFE,Group Single Premium,0,0,0,0,JAN,2011,1/1/2011,NULL
IDBI FEDERAL LIFE,Group Non-Single Premium,1.54,15414962.8,0,30369,JAN,2011,1/1/2011,NULL
IDBI FEDERAL LIFE,Individual Single Premium,4.99,49896329.81,405,NULL,OCT,2011,10/1/2011,123200
IDBI FEDERAL LIFE,Individual Non-Single Premium,10.81,108114303.9,4945,NULL,OCT,2011,10/1/2011,21863
IDBI FEDERAL LIFE,Group Single Premium,0,0,0,0,OCT,2011,10/1/2011,NULL
IDBI FEDERAL LIFE,Group Non-Single Premium,1.26,12564880.55,0,17960,OCT,2011,10/1/2011,NULL
IDBI FEDERAL LIFE,Individual Single Premium,50.15,501523910,2371,0,MAR,2018,3/1/2018,211524
IDBI FEDERAL LIFE,Individual Non-Single Premium,73.77,737718508,17137,0,MAR,2018,3/1/2018,43048
IDBI FEDERAL LIFE,Group Single Premium,20.49,204899810.1,1,3686,MAR,2018,3/1/2018,204899810
IDBI FEDERAL LIFE,Group Non-Single Premium,0.17,1675401.38,0,22540,MAR,2018,3/1/2018,NULL
IDBI FEDERAL LIFE,Group Yearly Renewable Premium,0,0,0,0,MAR,2018,3/1/2018,NULL
IDBI FEDERAL LIFE,Individual Single Premium,24.28,242827469,1711,NULL,MAR,2016,3/1/2016,141921
IDBI FEDERAL LIFE,Individual Non-Single Premium,48.77,487728439.7,14416,NULL,MAR,2016,3/1/2016,33832
IDBI FEDERAL LIFE,Group Single Premium,30.5,305019388.7,5,24097,MAR,2016,3/1/2016,61003877
IDBI FEDERAL LIFE,Group Non-Single Premium,0.64,6412180.16,0,49529,MAR,2016,3/1/2016,NULL
IDBI FEDERAL LIFE,Individual Single Premium,4.97,49742297.1,1006,NULL,FEB,2012,2/1/2012,49445
IDBI FEDERAL LIFE,Individual Non-Single Premium,18.35,183541606.8,6795,NULL,FEB,2012,2/1/2012,27011
IDBI FEDERAL LIFE,Group Single Premium,0,0,0,0,FEB,2012,2/1/2012,NULL
IDBI FEDERAL LIFE,Group Non-Single Premium,1.49,14947351.19,0,14476,FEB,2012,2/1/2012,NULL
IDBI FEDERAL LIFE,Individual Single Premium,3.23,32321880.2,261,NULL,APR,2011,4/1/2011,123838
IDBI FEDERAL LIFE,Individual Non-Single Premium,5.06,50613421.01,1724,NULL,APR,2011,4/1/2011,29358
IDBI FEDERAL LIFE,Group Single Premium,0,0,0,0,APR,2011,4/1/2011,NULL
IDBI FEDERAL LIFE,Group Non-Single Premium,0.58,5825025.35,1,117329,APR,2011,4/1/2011,5825025
IDBI FEDERAL LIFE,Individual Single Premium,27.16,271633709,1320,0,NOV,2017,11/1/2017,205783
IDBI FEDERAL LIFE,Individual Non-Single Premium,32.03,320324550.9,8069,0,NOV,2017,11/1/2017,39698
IDBI FEDERAL LIFE,Group Single Premium,9.12,91243634.09,2,3838,NOV,2017,11/1/2017,45621817
IDBI FEDERAL LIFE,Group Non-Single Premium,0.11,1064230,0,14763,NOV,2017,11/1/2017,NULL
IDBI FEDERAL LIFE,Group Yearly Renewable Premium,0,0,0,0,NOV,2017,11/1/2017,NULL
IDBI FEDERAL LIFE,Individual Non-Single Premium,31.15,311470036.5,7313,0,AUG,2017,8/1/2017,42591
IDBI FEDERAL LIFE,Group Single Premium,5.87,58706809.19,1,1921,AUG,2017,8/1/2017,58706809
IDBI FEDERAL LIFE,Group Non-Single Premium,0,0,0,0,AUG,2017,8/1/2017,NULL
IDBI FEDERAL LIFE,Group Yearly Renewable Premium,0,0,0,0,AUG,2017,8/1/2017,NULL
IDBI FEDERAL LIFE,Individual Single Premium,3.93,39305273,849,NULL,JUL,2012,7/1/2012,46295
IDBI FEDERAL LIFE,Individual Non-Single Premium,18.42,184233018.3,8942,NULL,JUL,2012,7/1/2012,20603
IDBI FEDERAL LIFE,Group Single Premium,0,0,0,0,JUL,2012,7/1/2012,NULL
IDBI FEDERAL LIFE,Group Non-Single Premium,2.19,21910412.35,1,13344,JUL,2012,7/1/2012,21910412
IDBI FEDERAL LIFE,Group Non-Single Premium,2.17,21693110.24,0,12835,AUG,2012,8/1/2012,NULL
IDBI FEDERAL LIFE,Individual Single Premium,6.38,63820352.65,1171,NULL,JAN,2010,1/1/2010,54500
IDBI FEDERAL LIFE,Individual Non-Single Premium,23.37,233709567.7,6621,NULL,JAN,2010,1/1/2010,35298
IDBI FEDERAL LIFE,Group Single Premium,0,0,0,0,JAN,2010,1/1/2010,NULL
IDBI FEDERAL LIFE,Group Non-Single Premium,0.01,139325.86,1,4736,JAN,2010,1/1/2010,139325
IDBI FEDERAL LIFE,Individual Single Premium,6.35,63493683.27,512,NULL,NOV,2011,11/1/2011,124011
IDBI FEDERAL LIFE,Individual Non-Single Premium,13.8,138027457.6,5241,NULL,NOV,2011,11/1/2011,26336
IDBI FEDERAL LIFE,Group Single Premium,0,0,0,0,NOV,2011,11/1/2011,NULL
IDBI FEDERAL LIFE,Group Non-Single Premium,1.37,13704969.42,1,11241,NOV,2011,11/1/2011,13704969
IDBI FEDERAL LIFE,Individual Single Premium,-0.06,-601000,-3,NULL,JUN,2014,6/1/2014,200333
IDBI FEDERAL LIFE,Individual Non-Single Premium,22.34,223377527.9,8330,NULL,JUN,2014,6/1/2014,26816
IDBI FEDERAL LIFE,Group Single Premium,0,0,0,0,JUN,2014,6/1/2014,NULL
IDBI FEDERAL LIFE,Group Non-Single Premium,2.7,27022004.43,9,49434,JUN,2014,6/1/2014,3002444
IDBI FEDERAL LIFE,Individual Single Premium,9.68,96763023,498,NULL,JUL,2016,7/1/2016,194303
IDBI FEDERAL LIFE,Individual Non-Single Premium,23.85,238477197.9,7082,NULL,JUL,2016,7/1/2016,33673
IDBI FEDERAL LIFE,Group Single Premium,13.68,136754385.3,5,6515,JUL,2016,7/1/2016,27350877
IDBI FEDERAL LIFE,Group Non-Single Premium,0.19,1893583.63,0,22653,JUL,2016,7/1/2016,NULL
IDBI FEDERAL LIFE,Individual Single Premium,7.09,70866166.85,621,NULL,SEP,2011,9/1/2011,114116
IDBI FEDERAL LIFE,Individual Non-Single Premium,21.61,216135638.8,7611,NULL,SEP,2011,9/1/2011,28397
IDBI FEDERAL LIFE,Group Single Premium,0,0,0,0,SEP,2011,9/1/2011,NULL
IDBI FEDERAL LIFE,Group Non-Single Premium,1.58,15834023.95,0,21123,SEP,2011,9/1/2011,NULL
IDBI FEDERAL LIFE,Individual Single Premium,1.27,12721349,134,NULL,APR,2012,4/1/2012,94935
IDBI FEDERAL LIFE,Individual Non-Single Premium,3.09,30916631.58,1164,NULL,APR,2012,4/1/2012,26560
IDBI FEDERAL LIFE,Group Single Premium,0,0,0,0,APR,2012,4/1/2012,NULL
IDBI FEDERAL LIFE,Group Non-Single Premium,0.19,1936917.62,0,19854,APR,2012,4/1/2012,NULL
IDBI FEDERAL LIFE,Individual Single Premium,22.56,225598076,1092,0,SEP,2017,9/1/2017,206591
IDBI FEDERAL LIFE,Individual Single Premium,35.56,355622000,2644,NULL,MAR,2011,3/1/2011,134501
IDBI FEDERAL LIFE,Individual Non-Single Premium,39.46,394565000,14153,NULL,MAR,2011,3/1/2011,27878
IDBI FEDERAL LIFE,Group Single Premium,0,0,0,0,MAR,2011,3/1/2011,NULL
IDBI FEDERAL LIFE,Group Non-Single Premium,3.49,34892555.43,0,89312,MAR,2011,3/1/2011,NULL
IDBI FEDERAL LIFE,Individual Single Premium,21.11,211068361.9,1846,NULL,DEC,2010,12/1/2010,114338
IDBI FEDERAL LIFE,Individual Non-Single Premium,17.43,174272925.2,6906,NULL,DEC,2010,12/1/2010,25235
IDBI FEDERAL LIFE,Group Single Premium,0,0,0,0,DEC,2010,12/1/2010,NULL
IDBI FEDERAL LIFE,Group Non-Single Premium,1.64,16448777.36,1,42169,DEC,2010,12/1/2010,16448777
IDBI FEDERAL LIFE,Individual Single Premium,13.67,136739540,1100,NULL,JUN,2016,6/1/2016,124308
IDBI FEDERAL LIFE,Individual Non-Single Premium,27.24,272422105.1,8650,NULL,JUN,2016,6/1/2016,31493
IDBI FEDERAL LIFE,Group Single Premium,15.77,157656090,6,10227,JUN,2016,6/1/2016,26276014
IDBI FEDERAL LIFE,Group Non-Single Premium,0.15,1539160.62,0,14380,JUN,2016,6/1/2016,NULL
IDBI FEDERAL LIFE,Individual Single Premium,17.93,179320317,912,NULL,AUG,2015,8/1/2015,196623
IDBI FEDERAL LIFE,Individual Non-Single Premium,19.6,196045293.2,6621,NULL,AUG,2015,8/1/2015,29609
IDBI FEDERAL LIFE,Group Single Premium,3.73,37267069.39,9,23474,AUG,2015,8/1/2015,4140785
IDBI FEDERAL LIFE,Group Non-Single Premium,0.49,4926697.75,0,22229,AUG,2015,8/1/2015,NULL
IDBI FEDERAL LIFE,Individual Single Premium,19.17,191684564,4082,NULL,MAR,2013,3/1/2013,46958
IDBI FEDERAL LIFE,Individual Non-Single Premium,47.68,476782157,22864,NULL,MAR,2013,3/1/2013,20852
IDBI FEDERAL LIFE,Group Single Premium,0,0,0,0,MAR,2013,3/1/2013,NULL
IDBI FEDERAL LIFE,Group Non-Single Premium,6.41,64068174.95,2,24460,MAR,2013,3/1/2013,32034087
IDBI FEDERAL LIFE,Individual Single Premium,16.48,164810871.9,671,NULL,JUL,2011,7/1/2011,245619
IDBI FEDERAL LIFE,Individual Non-Single Premium,12.38,123768809.2,5199,NULL,JUL,2011,7/1/2011,23806
IDBI FEDERAL LIFE,Group Single Premium,0,0,0,0,JUL,2011,7/1/2011,NULL
IDBI FEDERAL LIFE,Group Non-Single Premium,1.67,16675227.06,0,16840,JUL,2011,7/1/2011,NULL
INDIAFIRST LIFE,Individual Single Premium,19.42,194236283,1064,NULL,JUL,2011,7/1/2011,182552
INDIAFIRST LIFE,Individual Non-Single Premium,9.25,92511779,4635,NULL,JUL,2011,7/1/2011,19959
INDIAFIRST LIFE,Group Single Premium,2.57,25748323.21,0,1648,JUL,2011,7/1/2011,NULL
INDIAFIRST LIFE,Group Non-Single Premium,0.44,4437188.46,5,16274,JUL,2011,7/1/2011,887437
INDIAFIRST LIFE,Individual Single Premium,12.53,125298000,1067,NULL,DEC,2010,12/1/2010,117430
INDIAFIRST LIFE,Individual Non-Single Premium,18.14,181389000,7401,NULL,DEC,2010,12/1/2010,24508
INDIAFIRST LIFE,Group Single Premium,1.16,11560000,0,786,DEC,2010,12/1/2010,NULL
INDIAFIRST LIFE,Group Non-Single Premium,18.17,181747000,3,536912,DEC,2010,12/1/2010,60582333
INDIAFIRST LIFE,Individual Single Premium,11.6,115966617,674,NULL,MAR,2013,3/1/2013,172057
INDIAFIRST LIFE,Individual Non-Single Premium,68.61,686085245,26992,NULL,MAR,2013,3/1/2013,25418
INDIAFIRST LIFE,Group Single Premium,588.33,5883328577,20,7380,MAR,2013,3/1/2013,294166428
INDIAFIRST LIFE,Group Non-Single Premium,7.88,78785751.13,26,130580,MAR,2013,3/1/2013,3030221
INDIAFIRST LIFE,Individual Single Premium,2.43,24343200,64,NULL,AUG,2015,8/1/2015,380362
INDIAFIRST LIFE,Individual Non-Single Premium,11.51,115075022.2,5622,NULL,AUG,2015,8/1/2015,20468
INDIAFIRST LIFE,Group Single Premium,139.01,1390145047,3,247212,AUG,2015,8/1/2015,463381682
INDIAFIRST LIFE,Group Non-Single Premium,0,0,0,0,AUG,2015,8/1/2015,NULL
INDIAFIRST LIFE,Individual Single Premium,2.36,23550850,293,NULL,APR,2012,4/1/2012,80378
INDIAFIRST LIFE,Individual Non-Single Premium,17.27,172651788,10667,NULL,APR,2012,4/1/2012,16185
INDIAFIRST LIFE,Group Single Premium,1.23,12253263.64,1,5691,APR,2012,4/1/2012,12253263
INDIAFIRST LIFE,Group Non-Single Premium,1.65,16518145.98,5,50288,APR,2012,4/1/2012,3303629
INDIAFIRST LIFE,Individual Single Premium,93,930042434,6266,NULL,MAR,2011,3/1/2011,148426
INDIAFIRST LIFE,Individual Non-Single Premium,24.33,243274955,9078,NULL,MAR,2011,3/1/2011,26798
INDIAFIRST LIFE,Group Single Premium,4.23,42319779,1,3017,MAR,2011,3/1/2011,42319779
INDIAFIRST LIFE,Group Non-Single Premium,154.3,1542986299,14,561781,MAR,2011,3/1/2011,110213307
INDIAFIRST LIFE,Individual Single Premium,18.81,188078345,1634,NULL,SEP,2011,9/1/2011,115103
INDIAFIRST LIFE,Individual Non-Single Premium,10.8,108025865,5557,NULL,SEP,2011,9/1/2011,19439
INDIAFIRST LIFE,Group Single Premium,3.9,39003010.44,0,3404,SEP,2011,9/1/2011,NULL
INDIAFIRST LIFE,Group Non-Single Premium,0.11,1072960.38,2,8982,SEP,2011,9/1/2011,536480
INDIAFIRST LIFE,Individual Single Premium,0.53,5349946,26,NULL,JUL,2016,7/1/2016,205767
INDIAFIRST LIFE,Individual Non-Single Premium,20.31,203126976,8592,NULL,JUL,2016,7/1/2016,23641
INDIAFIRST LIFE,Group Single Premium,64.15,641518415.9,6,439396,JUL,2016,7/1/2016,106919735
INDIAFIRST LIFE,Group Non-Single Premium,0,0,0,0,JUL,2016,7/1/2016,NULL
INDIAFIRST LIFE,Individual Single Premium,15.73,157315892,1239,NULL,NOV,2011,11/1/2011,126970
INDIAFIRST LIFE,Individual Non-Single Premium,10.06,100584744.2,5182,NULL,NOV,2011,11/1/2011,19410
INDIAFIRST LIFE,Group Single Premium,2.96,29569800.15,0,2696,NOV,2011,11/1/2011,NULL
INDIAFIRST LIFE,Group Non-Single Premium,27.47,274685056.4,4,13204,NOV,2011,11/1/2011,68671264
INDIAFIRST LIFE,Individual Single Premium,1.31,13099506,28,NULL,JUN,2016,6/1/2016,467839
INDIAFIRST LIFE,Individual Non-Single Premium,15.04,150419423.4,7127,NULL,JUN,2016,6/1/2016,21105
INDIAFIRST LIFE,Group Single Premium,119.53,1195263298,5,1716374,JUN,2016,6/1/2016,239052659
INDIAFIRST LIFE,Individual Single Premium,4.23,42265945,433,NULL,JUL,2012,7/1/2012,97611
INDIAFIRST LIFE,Individual Non-Single Premium,9.93,99303462.17,6182,NULL,JUL,2012,7/1/2012,16063
INDIAFIRST LIFE,Group Single Premium,6.27,62748731.29,2,7593,JUL,2012,7/1/2012,31374365
INDIAFIRST LIFE,Group Non-Single Premium,2.81,28084699.81,8,36357,JUL,2012,7/1/2012,3510587
INDIAFIRST LIFE,Individual Single Premium,1.35,13481187.3,203,0,AUG,2017,8/1/2017,66409
INDIAFIRST LIFE,Individual Non-Single Premium,44.2,441954054,11370,0,AUG,2017,8/1/2017,38870
INDIAFIRST LIFE,Group Single Premium,27.08,270802572.4,3,69989,AUG,2017,8/1/2017,90267524
INDIAFIRST LIFE,Group Non-Single Premium,0,0,0,0,AUG,2017,8/1/2017,NULL
INDIAFIRST LIFE,Group Yearly Renewable Premium,0,0,0,0,AUG,2017,8/1/2017,NULL
INDIAFIRST LIFE,Individual Single Premium,1.84,18384816,922,0,NOV,2017,11/1/2017,19940
INDIAFIRST LIFE,Individual Non-Single Premium,43.89,438939100.3,11641,0,NOV,2017,11/1/2017,37706
INDIAFIRST LIFE,Group Single Premium,83.26,832648151.2,2,35233,NOV,2017,11/1/2017,416324075
INDIAFIRST LIFE,Group Non-Single Premium,0,0,0,0,NOV,2017,11/1/2017,NULL
INDIAFIRST LIFE,Group Yearly Renewable Premium,0,0,0,0,NOV,2017,11/1/2017,NULL
INDIAFIRST LIFE,Individual Single Premium,13.08,130801000,1108,NULL,NOV,2010,11/1/2010,118051
INDIAFIRST LIFE,Individual Non-Single Premium,18.98,189763000,7726,NULL,NOV,2010,11/1/2010,24561
INDIAFIRST LIFE,Group Single Premium,0.81,8121000,0,716,NOV,2010,11/1/2010,NULL
INDIAFIRST LIFE,Group Non-Single Premium,0.01,125000,0,2753,NOV,2010,11/1/2010,NULL
INDIAFIRST LIFE,Individual Single Premium,4.77,47729628,438,NULL,AUG,2012,8/1/2012,108971
INDIAFIRST LIFE,Individual Non-Single Premium,10.53,105323964.4,6208,NULL,AUG,2012,8/1/2012,16965
INDIAFIRST LIFE,Group Single Premium,22.24,222372105.5,4,5968,AUG,2012,8/1/2012,55593026
INDIAFIRST LIFE,Group Non-Single Premium,0.6,6032306.36,9,35506,AUG,2012,8/1/2012,670256
INDIAFIRST LIFE,Individual Single Premium,1.84,18360071,111,NULL,JUN,2014,6/1/2014,165406
INDIAFIRST LIFE,Individual Non-Single Premium,6.43,64276761,4930,NULL,JUN,2014,6/1/2014,13037
INDIAFIRST LIFE,Group Single Premium,110.45,1104537122,22,170105,JUN,2014,6/1/2014,50206232
INDIAFIRST LIFE,Group Non-Single Premium,0,0,0,0,JUN,2014,6/1/2014,NULL
INDIAFIRST LIFE,Individual Single Premium,0.81,8130231.6,50,NULL,NOV,2016,11/1/2016,162604
